Origem,Num. de Processos
TURMA DE RECURSOS CIVEIS DOS JUIZADOS ESPECIAIS,87
TURMA REC. JUIZADOS ESPECIAIS FEDERAIS,12
COLÉGIO RECURSAL DO JUIZADO DE PEQUENAS CAUSAS,1
2ª TURMA REC.CIV.DOS JUIZ.ESP.ESTADO MATO GROSSO,1
1ª TURMA REC. CÍVEL JUIZ.ESP.ESTADO DE MATO GROSSO,1
