origem,processos
JUIZADOS ESP. CIV.E CRIMINAIS  DA COMARCA DE NATAL,4
1ª TURMA REC.JUIZ.ESP.CIV.E CRIMINAIS COM.DE NATAL,4
TURMA DE RECURSOS CIVEIS DOS JUIZADOS ESPECIAIS,3
JUIZADOS ESPECIAIS CÍVEIS E CRIMINAIS - RN,2
