origem,processos
TURMA DE RECURSOS CIVEIS DOS JUIZADOS ESPECIAIS,308
TURMA REC. JUIZADOS ESPECIAIS FEDERAIS,23
COLÉGIO RECURSAL DO JUIZADO DE PEQUENAS CAUSAS,5
JUIZADO ESPECIAL CIVEL E CRIMINAL - COMARCA,4
2ª TURMA REC.JUIZ.ESP.CIV. CRIM.COM.RIO BRANCO-AC,1
1ª TURMA REC.JUIZ.ESP.CIVEL ECRIM. ESTADO DO ACRE,1
TURMA RECURSAL DO JUIZADO ESPECIAL CRIMINAL,1
