origem,processos
TURMA DE RECURSOS CIVEIS DOS JUIZADOS ESPECIAIS,67
TURMA REC.JUIZ.ESP.FED-SEÇ.JUD.SANTA CATARINA,5
COLEGIO REC.JUIZ.ESP.CIVEIS E CRIMINAIS DO ESTADO ,1
JUIZADO ESPECIAL CIVEL E CRIMINAL - COMARCA,1
TURMA REC. JUIZADOS ESPECIAIS FEDERAIS,1
TURMA RECURSAL DOS JUIZADOS ESPECIAIS FEDERAIS DA 4º REGIÃO,1
