"first coord","second coord"
"0.29772172889039589","0.82191000124122116"
"0.007026571950075995","0.0069250117428003768"
"0.12949150952312982","0.10813619404420666"
"0.16183969285621488","0.090076179960543387"
"0.074524613630440717","0.097888528812646619"
"0.827069286941159","-0.61317117248712705"
"0.037753219867928796","0.085802812974108147"
"0.30366276178608181","-0.13195411591459977"
"0.10710148761309062","-0.021773315668613905"
"1.0739911636520285","1.6134198535851429"
"0.34649437093884916","-0.25409872250745691"
"0.037924735832002426","0.055576464576318541"
"0.71553458493093558","-0.65422494127206354"
"0.016707408731102637","-0.0066189545179786867"
"0.10034046380762984","0.062369784394456972"
"0.022311843187970169","0.020048845929450505"
"0.42092023416329416","-0.43386586113917142"
"0.015554796374144499","0.0028367704730513522"
"0.033705617114485165","0.076349485803436132"
"0.42092023416329416","-0.43386586113917142"
"0.955681890338693","0.92292016268222743"
"0.020772414230087622","0.046478857369093581"
"1.1476826834743246","-0.48860092983298647"
"1.862475701989079","-0.61294329483963894"
"0.043888559020522633","0.02992623790135366"
"0.13397706814821658","0.13822527383864927"
"0.070147304288175574","0.12283864745300101"
"0.17105208541555339","0.45472029637236328"
"0.0033296443743359733","0.0053714900003701384"
"0.0020070854483295042","-0.00010834802979257945"
"0.29630454552966273","0.038927103774218007"
"1.0318728270576643","-0.93890413120581195"
"0.043888559020522633","0.02992623790135366"
"0.012705401526836694","0.0031267337698016018"
"0.093353438982739428","0.12374260561325054"
"0.11704795623388146","0.07160237419381571"
"0.048325368662090418","0.0047537055344950485"
"0.84194067371499215","-0.43165171056069662"
"0.056428504461587467","0.1075457177545676"
"0.040444826421331563","0.00016776452985498366"
"0.010890115767357643","0.027149453643108175"
"0.13930427000467707","0.00010802660222165461"
"0.031434566666396664","0.068531719752970829"
"0.67839541789636448","0.32646446280267721"
"0.56357363534270033","-0.50031075217596821"
"0.11299601916513811","0.17984883305584376"
"0.031154249362613566","0.089388888315221557"
"0.042034753340563148","0.1023709533242599"
"0.12952226484687335","0.12992970346022842"
"0.018308380799189134","0.04563075710831889"
"0.030122339847212659","0.069814435679698542"
"0.0066280421322165552","0.0026003063301139693"
"0.19848307293138054","0.1755321997560165"
"0.046435010993882551","0.026916456609214039"
"0.4347543647705282","-0.44066397211503622"
"0.068298145867076221","0.03531613530513647"
"0.67453014567337477","1.0641773769747815"
"0.035841140969800234","0.052234519255364917"
"0.041121207698461837","0.094007556546387719"
"0.67453014567337477","1.0641773769747815"
"0.30366276178608181","-0.13195411591459977"
"0.10849572130468352","0.12908162472976872"
"0.054440986744110562","0.036478147530945249"
"0.047374054676671828","-0.02603471375351624"
"0.0033526335248030645","0.0078042591421099367"
"0.034010523623406626","-0.023809521607718404"
"0.2785789133771544","0.13407165651198447"
"0.069116125574179982","0.087519481136258154"
"0.0074867719583734255","0.014355649982710312"
"0.91994667737227043","-0.94571836639817319"
"0.22649364634656943","0.0042244360966379934"
"0.031541110498247572","0.067344359451737362"
"0.040339992188345233","0.051990855757119959"
"0.012399577482543221","0.020313601520497767"
"0.012402310671409003","0.026793051495481786"
"0.73623906484795787","-0.70720505309164428"
"0.21734755147183815","0.034619953075690102"
"0.0018254507415391441","0.00090760130041471195"
"0.054440986744110562","0.036478147530945249"
"0.85190084639475161","-0.74076596731278566"
"0.11364304046346099","0.08875578170315726"
"0.0008140612629203574","0.0046615137974638076"
"0.25139723495717775","-0.09919943673563375"
"0.28299828051787035","0.12032332159514447"
"0.025765709235426579","0.043890781277057658"
"1.0497863837764585","-0.90628846182214295"
"0.3929934328601799","-0.2002175044312299"
"0.43428370359506535","0.23971169662052319"
"0.054332863427921187","0.048569626268990904"
"0.6750484728608338","-0.61424938661599726"
"0.30366276178608181","-0.13195411591459977"
"0.42092023416329416","-0.43386586113917142"
"0.0016231581565502536","0.0026708263975538404"
"0.0183921185086332","0.0079447035103872143"
"0.64892006897662546","1.0230655343547135"
"0.955681890338693","0.92292016268222743"
"0.25139723495717775","-0.09919943673563375"
"0.827069286941159","-0.61317117248712705"
"2.1563646257024631","-0.20794374699462984"
"3.2487051218877161","0.34267832559167277"
"0.025464601893880036","0.054891335957564263"
"0.036998687603570175","0.016942034613580001"
"0.091784967081648322","0.081203638331889552"
"0.0073010261274700219","0.0052636376048641291"
"0.057354434160075282","-0.035301437748135739"
"0.00084892501177188061","0.00058096718522808184"
"1.9363771838771879","0.79174862855488359"
"0.2328247901047075","-0.05261997140430718"
"0.97328595898346559","-0.8616491544407785"
"0.955681890338693","0.92292016268222743"
"0.06876449358290973","0.044983828082047102"
"0.035542584611991508","0.039227078445661721"
"0.0026740960617791061","0.0035492324451200036"
"0.031165617482949652","0.063444934435644404"
"0.073028816259268062","0.094367300777095195"
"0.022851542271956363","0.050621665266026225"
"0.026942459441798707","0.039945143262421857"
"0.17065002225970829","-0.031678364909886902"
"0.010419354050421027","0.0076657192720365822"
"0.017153862566771629","0.012631422390548526"
"0.048325368662090418","0.0047537055344950485"
"0.11591176411530169","0.32984211387491241"
"0.11897376512314145","0.16009408463753219"
"0.065666816412046844","0.010201993169739564"
"0.1379298149672239","0.029287318254524485"
"0.41391268368771283","-0.14927676852145189"
"0.026295905854795128","0.065957776721233874"
"0.65836279833121114","1.0226071456802095"
"0.091405551173382921","0.11028677419311002"
"1.6405589467793724","0.38227752768447354"
"0.0026549731071930892","-3.1530857329508104e-05"
"0.03050246476209912","0.052185426978061125"
"0.044198127340754005","0.055048801035301173"
"0.036790965665697589","0.072913142961356356"
"0.11443564358228672","0.066237067934423161"
"0.097660610446015678","0.042984130824899762"
"0.024706467951076866","0.081978340225267093"
"0.827069286941159","-0.61317117248712705"
"0.25139723495717775","-0.09919943673563375"
"0.034705484838949849","0.10271483638091926"
"1.2627441237755568","-0.65956838556661157"
"0.62148833278105176","1.0176348017678576"
"0.15636831549519234","0.074280825127140335"
"0.033706374017961956","0.042890787841313574"
"0.061816965764968514","0.12786200415702759"
"0.015490600589558787","0.0050854361699583205"
"1.1326895592723392","0.01395137873249778"
"0.955681890338693","0.92292016268222743"
"0.043917252781207249","0.021956204423963312"
"0.043917252781207249","0.021956204423963312"
"1.6405589467793724","0.38227752768447354"
"0.042690336031664021","0.065024540848713355"
"0.043888559020522633","0.02992623790135366"
"0.68742160594224155","1.0459201397654396"
"0.20107093499158546","-0.10302601409315512"
"0.34669130076099847","-0.091480679435856083"
"1.1475970892001817","0.9735009423244998"
"0.98212866018975786","-0.88107630254896341"
"0.827069286941159","-0.61317117248712705"
"1.0292619374443159","-0.86722806086056647"
"0.0069038349683181576","0.015477089260853998"
"0.6750484728608338","-0.61424938661599726"
"0.2040777848823366","-0.034871430462381441"
"0.095774083067159274","0.13655882863441698"
"0.42483027780329313","0.18752507836782495"
"1.0318728270576643","-0.93890413120581195"
"0.041110223672060534","0.024155526348241012"
"0.033606337257598817","0.058384433825579861"
"0.26652697422963922","-0.16529388899580802"
"0.025966264648383589","0.033334183386235186"
"0.6401549004194782","1.1130181328021842"
"0.64671903678968712","1.0789628754996861"
"1.0136647201881857","1.1102213277399848"
"0.11443564358228672","0.066237067934423161"
"2.5380105455187674","2.266692887376915"
"0.0080725213534465559","0.023199571299302089"
"0.052802280727998564","0.17191704750711531"
"0.018304922221931585","0.030365821334960272"
"0.776477032405957","-0.40514675456320454"
"0.85190084639475161","-0.74076596731278566"
"1.4396058221355987","-1.3588664059562074"
"0.62327167971639774","1.0517368029259537"
"0.0069038349683181576","0.015477089260853998"
"0.051643654347749091","0.0016290629051725408"
"0.0035097739908363733","0.006136856135633059"
"0.0052649337696024472","0.013718169633729056"
"1.2468532127614949","2.0432936840736002"
"0.044226251441449101","0.12189811933580201"
"0.0037535704314840637","0.0020937178854446574"
"1.4377350429561762","-1.2397317905998662"
"1.6405589467793724","0.38227752768447354"
"0.090934953902545523","-0.031968343219784562"
"0.10669544432517025","0.048620810822888647"
"0.22649364634656943","0.0042244360966379934"
"2.8757559510363624","3.072707035634195"
"0.64853439385411082","1.0919903150452492"
"0.71553458493093558","-0.65422494127206354"
"0.24149135773712269","0.040939668096872259"
"0.098493604044690389","0.098228678790121426"
"0.017185717494370645","-0.00035867813802030528"
"1.1475970892001817","0.9735009423244998"
"0.3522066488236088","0.56898646198975844"
"0.10746045903873061","0.029635101130895188"
"0.030772818169007666","0.047167802467986672"
"1.0292619374443159","-0.86722806086056647"
"0.1081434320234213","0.12712173575131747"
"0.016828678144170682","0.029036144716076649"
"0.66617310862513646","0.11842490602319668"
"1.0292619374443159","-0.86722806086056647"
"1.2783842519180049","0.91621715393307313"
"0.56786849454069599","-0.38251617550174549"
"0.13558841924807244","0.040785753431876452"
"0.044226251441449101","0.12189811933580201"
"0.10669544432517025","0.048620810822888647"
"0.17065002225970829","-0.031678364909886902"
"0.064548274483042858","0.020501233539826351"
"0.24191797995926076","-0.021447849580534736"
"0.044086862371533947","0.06554736556599583"
"1.5306289168210265","0.11402713509627127"
"2.2078965581725374","-1.0644790710768255"
"0.0099600721527686679","0.023016004001373047"
"0.6710237349315763","1.1658480992963531"
"0.0052649337696024472","0.013718169633729056"
"0.15241141770728917","0.30541330506384468"
"0.3734139370935487","0.02775213105918331"
"0.11764485729863214","0.085953262082532803"
"0.30366276178608181","-0.13195411591459977"
"5.0019119161150218","2.5700090469695183"
"0.64155311483650468","1.1557878068915031"
"0.055774439996271477","0.01937694002957235"
"0.34729339906432549","-0.30902105032853605"
"0.034010523623406626","-0.023809521607718404"
"1.1475970892001817","0.9735009423244998"
"0.042603364797269894","0.089288549540488371"
"0.19792491732684842","0.11517556525345311"
"0.0048806369909664554","0.0015721793426542331"
"0.11447740973922586","0.039599098701902438"
"1.1476826834743246","-0.48860092983298647"
"1.1475970892001817","0.9735009423244998"
"0.10048824848222304","0.14681883258482267"
"0.13400258965813588","0.043989654901675654"
"0.032686351078153569","0.078557297287498551"
"0.25503794595406043","-0.023182625275916524"
"0.033104560052864392","0.07713024557999347"
"0.11443564358228672","0.066237067934423161"
"0.048542123312308838","0.091785578165595155"
"0.021484771662098237","-0.004811617799429486"
"0.012285690150909839","0.053471884361645808"
"0.21928537498703438","0.059628398320909153"
"1.1482458484322149","0.97619038174083306"
"0.92402693423468296","-0.046928820588173874"
"0.044226251441449101","0.12189811933580201"
"0.043888559020522633","0.02992623790135366"
"0.4347543647705282","-0.44066397211503622"
"2.2078965581725374","-1.0644790710768255"
"0.042226809183953336","0.16360021580055059"
"0.64853439385411082","1.0919903150452492"
"0.033606337257598817","0.058384433825579861"
"0.0052649337696024472","0.013718169633729056"
"0.21696860298850928","-0.10418706854911813"
"0.11443564358228672","0.066237067934423161"
"0.029581248365923227","0.070815014372103149"
"0.11443564358228672","0.066237067934423161"
"0.005933212455048526","0.0026322853588304383"
"0.6441812408372608","1.078281335603597"
"1.1476826834743246","-0.48860092983298647"
"0.018304922221931585","0.030365821334960272"
"0.827069286941159","-0.61317117248712705"
"1.4396058221355987","-1.3588664059562074"
"0.87244024329728154","-0.78885725110393601"
"0.62327167971639774","1.0517368029259537"
"0.01400683888251868","0.025781381983486985"
"0.017959843809735851","0.045957174460722866"
"0.024706467951076866","0.081978340225267093"
"0.24827398075176085","0.039777933784168273"
"0.043917252781207249","0.021956204423963312"
"1.1516829005946025","0.98655489274274277"
"0.93255991243314429","0.80030917121118361"
"0.15589348348192134","0.041084873183062663"
"0.19754918814355749","0.012765788837721757"
"0.6055413582603979","-0.041302048538204725"
"4.9725046462853939","2.5849064122295111"
"0.66528564890163089","1.0363208854288588"
"0.44705414860714765","0.23957856235964609"
"0.63579951246046451","1.071329850312619"
"0.018304922221931585","0.030365821334960272"
"0.012285690150909839","0.053471884361645808"
