origem,processos
COLÉGIO RECURSAL DO JUIZADO ESPECIAL CÍVEL,1056
TURMA RECURSAL DE JUIZADOS ESPECIAIS ESTADUAIS,181
TURMA REC. JUIZADOS ESPECIAIS FEDERAIS,57
TURMA DE RECURSOS CIVEIS DOS JUIZADOS ESPECIAIS,55
TURMA RECURSAL DOS JUIZADOS ESPECIAIS FEDERAIS DA 3º REGIÃO,11
TURMA RECURSAL DO JUIZADO ESPECIAL CRIMINAL,1
JUIZADO ESPECIAL CIVEL E CRIMINAL - COMARCA,1
TURMA REC.JUIZ.ESP.FED-SEÇ.JUD.SÃO PAULO,1
TURMA REGIONAL DE UNIFORMIZAÇÃO DOS JUIZADOS ESPECIAIS FEDERAIS DA 3º REGIÃO,1
